axis1,axis2,axis3,axis4,axis5
213.3207,303.6752,305.0595,350.7633,18.00751
212.7926,303.2227,304.8216,348.9499,18.98154
212.7926,303.2227,304.8216,348.9499,18.98154
212.7926,303.2227,304.8216,348.9499,18.98154
212.3229,302.765,304.5753,347.1072,19.40873
212.3229,302.765,304.5753,347.1072,19.40873
212.3229,302.765,304.5753,347.1072,19.40873
211.8767,302.2786,304.2045,344.7918,19.29265
211.8767,302.2786,304.2045,344.7918,19.29265
211.8767,302.2786,304.2045,344.7918,19.29265
211.3944,301.7433,303.755,341.9029,18.62402
211.3944,301.7433,303.755,341.9029,18.62402
211.3944,301.7433,303.755,341.9029,18.62402
210.8434,301.1504,303.2864,338.672,17.5455
210.8434,301.1504,303.2864,338.672,17.5455
210.8434,301.1504,303.2864,338.672,17.5455
210.8948,300.9662,302.563,334.4695,14.46274
210.8948,300.9662,302.563,334.4695,14.46274
210.8948,300.9662,302.563,334.4695,14.46274
211.0143,300.9661,301.8317,329.3264,9.337868
211.0143,300.9661,301.8317,329.3264,9.337868
211.0143,300.9661,301.8317,329.3264,9.337868
211.1966,301.0963,301.1841,323.4607,2.6181
211.1966,301.0963,301.1841,323.4607,2.6181
211.427,301.3065,300.5844,316.9663,354.6028
211.427,301.3065,300.5844,316.9663,354.6028
211.427,301.3065,300.5844,316.9663,354.6028
211.6818,301.5584,300.0733,309.8629,345.5772
211.6818,301.5584,300.0733,309.8629,345.5772
211.6818,301.5584,300.0733,309.8629,345.5772
211.2746,301.2963,299.6653,311.2971,345.2834
211.2746,301.2963,299.6653,311.2971,345.2834
210.6625,300.7095,298.9988,313.2834,346.7295
210.6625,300.7095,298.9988,313.2834,346.7295
209.7638,299.8049,298.3539,316.1306,349.7561
208.6259,298.6521,297.8799,319.6896,354.0515
208.6259,298.6521,297.8799,319.6896,354.0515
207.3276,297.3406,297.7061,324.2103,359.3074
207.3276,297.3406,297.7061,324.2103,359.3074
205.8741,295.9061,297.9351,328.3763,4.411963
205.8741,295.9061,297.9351,328.3763,4.411963
205.8741,295.9061,297.9351,328.3763,4.411963
204.3987,294.4468,298.3834,331.6356,8.684626
204.3987,294.4468,298.3834,331.6356,8.684626
202.963,293.0199,298.8176,334.5069,12.56794
202.963,293.0199,298.8176,334.5069,12.56794
201.6023,291.6571,299.0746,337.4586,16.18368
201.6023,291.6571,299.0746,337.4586,16.18368
201.6023,291.6571,299.0746,337.4586,16.18368
200.3308,290.3771,299.0967,340.5648,19.63387
199.9652,289.8499,297.8271,340.4068,17.74921
199.9354,289.7655,295.707,342.7722,16.52222
200.5024,290.3835,289.4382,350.0857,12.54827
200.8623,290.7819,285.9366,353.2907,9.215769
201.1051,291.0453,283.421,0.7213979,11.03399
201.1783,291.1439,281.0797,5.58895,12.01181
201.1783,291.1439,281.0797,5.58895,12.01181
201.1119,291.0995,279.2234,9.751987,13.19352
201.1119,291.0995,279.2234,9.751987,13.19352
200.9442,290.9359,277.9662,12.99381,14.76702
200.9442,290.9359,277.9662,12.99381,14.76702
200.7055,290.6925,277.3754,15.69801,16.73505
200.7055,290.6925,277.3754,15.69801,16.73505
200.4416,290.4485,276.4357,12.43413,13.54148
200.4416,290.4485,276.4357,12.43413,13.54148
200.2582,290.2584,276.1252,11.17553,11.68157
200.2582,290.2584,276.1252,11.17553,11.68157
200.1474,290.1422,276.2131,9.838023,10.06336
200.1474,290.1422,276.2131,9.838023,10.06336
200.1474,290.1422,276.2131,9.838023,10.06336
200.1051,290.1052,276.4001,8.073916,8.141688
200.1051,290.1052,276.4001,8.073916,8.141688
200.1428,290.1533,276.7283,5.777772,5.86295
200.1428,290.1533,276.7283,5.777772,5.86295
200.1428,290.1533,276.7283,5.777772,5.86295
199.7437,289.8478,278.4818,8.131765,10.42873
199.7437,289.8478,278.4818,8.131765,10.42873
199.2329,289.3479,281.0553,8.015384,14.26658
199.2329,289.3479,281.0553,8.015384,14.26658
199.2329,289.3479,281.0553,8.015384,14.26658
198.6059,288.6947,283.9198,7.248644,18.27203
198.6059,288.6947,283.9198,7.248644,18.27203
197.9188,287.9626,286.7103,6.879773,22.82041
197.2236,287.2211,289.1551,7.289651,27.76238
197.2236,287.2211,289.1551,7.289651,27.76238
197.2236,287.2211,289.1551,7.289651,27.76238
196.5811,286.5596,290.9152,2.025804,26.11747
196.5811,286.5596,290.9152,2.025804,26.11747
196.009,285.9624,292.1542,358.3403,25.56156
196.009,285.9624,292.1542,358.3403,25.56156
195.5083,285.4369,292.5689,355.2603,24.92941
195.0293,284.9509,292.5643,352.4518,23.53307
194.5895,284.4323,291.019,349.2046,18.44706
194.8318,284.6767,289.2099,350.1174,15.39691
194.8318,284.6767,289.2099,350.1174,15.39691
195.2702,285.1483,286.9468,352.1376,12.36783
195.2702,285.1483,286.9468,352.1376,12.36783
195.8243,285.741,284.3988,353.998,9.209197
195.8243,285.741,284.3988,353.998,9.209197
195.8243,285.741,284.3988,353.998,9.209197
196.4055,286.3616,282.1939,355.2026,5.819821
196.4055,286.3616,282.1939,355.2026,5.819821
196.4055,286.3616,282.1939,355.2026,5.819821
196.3842,286.4852,281.4832,0.1486388,8.655724
196.3842,286.4852,281.4832,0.1486388,8.655724
196.3842,286.4852,281.4832,0.1486388,8.655724
196.0893,286.2377,281.6539,3.439288,11.82856
196.0893,286.2377,281.6539,3.439288,11.82856
195.5287,285.6696,282.4532,5.918417,15.68942
195.5287,285.6696,282.4532,5.918417,15.68942
195.5287,285.6696,282.4532,5.918417,15.68942
195.5287,285.6696,282.4532,5.918417,15.68942
194.7707,284.8813,283.6406,8.245937,20.33766
194.7707,284.8813,283.6406,8.245937,20.33766
194.7707,284.8813,283.6406,8.245937,20.33766
193.8937,283.9754,284.9475,10.65009,25.55144
193.8937,283.9754,284.9475,10.65009,25.55144
193.8937,283.9754,284.9475,10.65009,25.55144
193.6859,283.5956,285.4935,7.874104,24.27449
193.6859,283.5956,285.4935,7.874104,24.27449
193.6859,283.5956,285.4935,7.874104,24.27449
193.7014,283.5531,285.0444,5.12208,22.10259
193.7014,283.5531,285.0444,5.12208,22.10259
193.7014,283.5531,285.0444,5.12208,22.10259
193.7014,283.5531,285.0444,5.12208,22.10259
193.9414,283.7876,284.036,1.998813,19.07516
193.9414,283.7876,284.036,1.998813,19.07516
193.9414,283.7876,284.036,1.998813,19.07516
193.9414,283.7876,284.036,1.998813,19.07516
194.3344,284.1789,282.6751,358.6443,15.01934
194.3344,284.1789,282.6751,358.6443,15.01934
194.3344,284.1789,282.6751,358.6443,15.01934
194.3344,284.1789,282.6751,358.6443,15.01934
194.7912,284.6262,281.6798,354.6807,9.971224
194.7912,284.6262,281.6798,354.6807,9.971224
194.7912,284.6262,281.6798,354.6807,9.971224
195.2587,285.0934,280.8692,349.5419,3.519773
195.2587,285.0934,280.8692,349.5419,3.519773
195.2587,285.0934,280.8692,349.5419,3.519773
195.723,285.5679,280.7342,343.7646,356.7577
195.723,285.5679,280.7342,343.7646,356.7577
196.1939,286.0421,280.7948,337.962,349.7846
196.1939,286.0421,280.7948,337.962,349.7846
196.1939,286.0421,280.7948,337.962,349.7846
196.1939,286.0421,280.7948,337.962,349.7846
196.6781,286.5185,281.1445,331.53,342.4143
196.6781,286.5185,281.1445,331.53,342.4143
196.6781,286.5185,281.1445,331.53,342.4143
196.6781,286.5185,281.1445,331.53,342.4143
196.6781,286.5185,281.1445,331.53,342.4143
197.1824,287.0165,281.8123,324.445,334.7527
197.1824,287.0165,281.8123,324.445,334.7527
197.1824,287.0165,281.8123,324.445,334.7527
197.1824,287.0165,281.8123,324.445,334.7527
197.1824,287.0165,281.8123,324.445,334.7527
197.1105,287.0673,282.6961,325.9057,335.6729
197.1105,287.0673,282.6961,325.9057,335.6729
197.1105,287.0673,282.6961,325.9057,335.6729
196.8583,286.8416,283.3354,328.3759,337.9219
196.8583,286.8416,283.3354,328.3759,337.9219
196.8583,286.8416,283.3354,328.3759,337.9219
196.8583,286.8416,283.3354,328.3759,337.9219
196.358,286.3558,283.9503,331.9432,341.5656
196.358,286.3558,283.9503,331.9432,341.5656
196.358,286.3558,283.9503,331.9432,341.5656
196.358,286.3558,283.9503,331.9432,341.5656
195.6621,285.6884,284.6098,336.5916,346.3461
195.6621,285.6884,284.6098,336.5916,346.3461
194.8602,284.9388,285.2084,342.0804,351.8576
194.8602,284.9388,285.2084,342.0804,351.8576
194.8602,284.9388,285.2084,342.0804,351.8576
194.3932,284.4888,285.7498,337.1638,348.3833
194.3932,284.4888,285.7498,337.1638,348.3833
194.3932,284.4888,285.7498,337.1638,348.3833
194.1429,284.2943,286.3661,331.043,343.228
194.1429,284.2943,286.3661,331.043,343.228
194.1429,284.2943,286.3661,331.043,343.228
194.2365,284.4084,286.9613,324.0367,336.7336
194.2365,284.4084,286.9613,324.0367,336.7336
194.2365,284.4084,286.9613,324.0367,336.7336
194.686,284.8435,287.4411,316.4705,329.4139
194.686,284.8435,287.4411,316.4705,329.4139
194.686,284.8435,287.4411,316.4705,329.4139
195.4457,285.5694,287.7888,308.759,321.7452
195.4457,285.5694,287.7888,308.759,321.7452
195.4457,285.5694,287.7888,308.759,321.7452
196.0359,286.1528,287.4452,313.0419,321.9569
196.0359,286.1528,287.4452,313.0419,321.9569
196.0359,286.1528,287.4452,313.0419,321.9569
196.5184,286.5728,286.9537,318.8019,322.458
196.5184,286.5728,286.9537,318.8019,322.458
196.5184,286.5728,286.9537,318.8019,322.458
196.7475,286.7619,286.6663,325.4048,323.0183
196.7475,286.7619,286.6663,325.4048,323.0183
196.7475,286.7619,286.6663,325.4048,323.0183
196.7475,286.7619,286.6663,325.4048,323.0183
196.7177,286.7397,286.6578,332.5189,323.3409
196.7177,286.7397,286.6578,332.5189,323.3409
196.5071,286.5739,286.8409,339.863,323.2846
196.5071,286.5739,286.8409,339.863,323.2846
196.5071,286.5739,286.8409,339.863,323.2846
196.5071,286.5739,286.8409,339.863,323.2846
196.1201,286.3311,287.1905,334.7573,319.4483
196.1201,286.3311,287.1905,334.7573,319.4483
196.1201,286.3311,287.1905,334.7573,319.4483
195.7304,286.0304,287.5172,328.87,316.4275
195.7304,286.0304,287.5172,328.87,316.4275
195.7304,286.0304,287.5172,328.87,316.4275
195.7304,286.0304,287.5172,328.87,316.4275
195.4042,285.7208,287.6863,322.6829,314.2369
195.4042,285.7208,287.6863,322.6829,314.2369
195.4042,285.7208,287.6863,322.6829,314.2369
195.4042,285.7208,287.6863,322.6829,314.2369
195.4042,285.7208,287.6863,322.6829,314.2369
195.1223,285.4166,287.6486,316.5508,312.6899
195.1223,285.4166,287.6486,316.5508,312.6899
195.1223,285.4166,287.6486,316.5508,312.6899
195.1223,285.4166,287.6486,316.5508,312.6899
194.848,285.1075,287.4488,310.7235,311.3746
194.848,285.1075,287.4488,310.7235,311.3746
194.848,285.1075,287.4488,310.7235,311.3746
194.848,285.1075,287.4488,310.7235,311.3746
194.848,285.1075,287.4488,310.7235,311.3746
194.9803,285.0771,287.0834,317.7478,314.959
194.9803,285.0771,287.0834,317.7478,314.959
194.9803,285.0771,287.0834,317.7478,314.959
194.9803,285.0771,287.0834,317.7478,314.959
195.2781,285.241,286.2969,323.6744,318.2245
195.2781,285.241,286.2969,323.6744,318.2245
195.2781,285.241,286.2969,323.6744,318.2245
195.2781,285.241,286.2969,323.6744,318.2245
195.2781,285.241,286.2969,323.6744,318.2245
195.2781,285.241,286.2969,323.6744,318.2245
195.6362,285.5145,285.3386,328.8616,321.153
195.6362,285.5145,285.3386,328.8616,321.153
195.6362,285.5145,285.3386,328.8616,321.153
195.6362,285.5145,285.3386,328.8616,321.153
195.9516,285.7902,284.4792,333.537,323.8377
195.9516,285.7902,284.4792,333.537,323.8377
195.9516,285.7902,284.4792,333.537,323.8377
195.9516,285.7902,284.4792,333.537,323.8377
196.1777,285.9999,283.8547,337.7591,326.2601
196.1777,285.9999,283.8547,337.7591,326.2601
196.1777,285.9999,283.8547,337.7591,326.2601
196.1777,285.9999,283.8547,337.7591,326.2601
196.1777,285.9999,283.8547,337.7591,326.2601
196.4502,286.2437,283.4163,332.6336,324.0614
196.4502,286.2437,283.4163,332.6336,324.0614
196.4502,286.2437,283.4163,332.6336,324.0614
196.6977,286.4702,283.1967,328.7364,322.5157
196.6977,286.4702,283.1967,328.7364,322.5157
196.6977,286.4702,283.1967,328.7364,322.5157
196.6977,286.4702,283.1967,328.7364,322.5157
196.9228,286.6801,283.1661,324.9848,321.1519
196.9228,286.6801,283.1661,324.9848,321.1519
196.9228,286.6801,283.1661,324.9848,321.1519
196.9228,286.6801,283.1661,324.9848,321.1519
196.9228,286.6801,283.1661,324.9848,321.1519
197.1373,286.8835,283.321,320.7545,319.5456
197.1373,286.8835,283.321,320.7545,319.5456
197.1373,286.8835,283.321,320.7545,319.5456
197.1373,286.8835,283.321,320.7545,319.5456
197.3544,287.0948,283.6426,315.9998,317.5932
197.3544,287.0948,283.6426,315.9998,317.5932
197.3544,287.0948,283.6426,315.9998,317.5932
197.3544,287.0948,283.6426,315.9998,317.5932
197.3544,287.0948,283.6426,315.9998,317.5932
197.6263,287.3436,284.0047,309.3821,313.8469
197.6263,287.3436,284.0047,309.3821,313.8469
197.6263,287.3436,284.0047,309.3821,313.8469
197.6263,287.3436,284.0047,309.3821,313.8469
197.9002,287.6454,284.7852,301.7694,308.9012
197.9002,287.6454,284.7852,301.7694,308.9012
197.9002,287.6454,284.7852,301.7694,308.9012
198.2643,288.052,285.7587,293.7151,303.2399
198.2643,288.052,285.7587,293.7151,303.2399
198.2643,288.052,285.7587,293.7151,303.2399
198.7705,288.5917,286.6964,285.5425,297.3375
198.7705,288.5917,286.6964,285.5425,297.3375
198.7705,288.5917,286.6964,285.5425,297.3375
198.7705,288.5917,286.6964,285.5425,297.3375
198.7705,288.5917,286.6964,285.5425,297.3375
199.4179,289.2609,287.5282,277.351,291.5352
199.4179,289.2609,287.5282,277.351,291.5352
199.4179,289.2609,287.5282,277.351,291.5352
199.4179,289.2609,287.5282,277.351,291.5352
199.4179,289.2609,287.5282,277.351,291.5352
199.4179,289.2609,287.5282,277.351,291.5352
199.408,289.4724,288.0762,279.8761,293.1696
199.408,289.4724,288.0762,279.8761,293.1696
199.408,289.4724,288.0762,279.8761,293.1696
199.408,289.4724,288.0762,279.8761,293.1696
199.2104,289.3306,288.2991,283.0046,295.5172
199.2104,289.3306,288.2991,283.0046,295.5172
199.2104,289.3306,288.2991,283.0046,295.5172
199.2104,289.3306,288.2991,283.0046,295.5172
199.2104,289.3306,288.2991,283.0046,295.5172
198.7724,288.892,288.4313,286.9954,298.8464
198.7724,288.892,288.4313,286.9954,298.8464
198.7724,288.892,288.4313,286.9954,298.8464
198.7724,288.892,288.4313,286.9954,298.8464
198.7724,288.892,288.4313,286.9954,298.8464
198.7724,288.892,288.4313,286.9954,298.8464
198.1179,288.2504,288.5733,291.8894,303.0521
198.1179,288.2504,288.5733,291.8894,303.0521
198.1179,288.2504,288.5733,291.8894,303.0521
198.1179,288.2504,288.5733,291.8894,303.0521
198.1179,288.2504,288.5733,291.8894,303.0521
197.337,287.5099,288.6944,297.5072,307.9723
197.337,287.5099,288.6944,297.5072,307.9723
197.337,287.5099,288.6944,297.5072,307.9723
197.337,287.5099,288.6944,297.5072,307.9723
197.337,287.5099,288.6944,297.5072,307.9723
196.6604,286.8618,288.8503,294.5049,308.0419
196.6604,286.8618,288.8503,294.5049,308.0419
196.6604,286.8618,288.8503,294.5049,308.0419
196.6604,286.8618,288.8503,294.5049,308.0419
196.6604,286.8618,288.8503,294.5049,308.0419
196.6604,286.8618,288.8503,294.5049,308.0419
196.0931,286.3474,289.09,292.5718,308.3574
196.0931,286.3474,289.09,292.5718,308.3574
196.0931,286.3474,289.09,292.5718,308.3574
196.0931,286.3474,289.09,292.5718,308.3574
195.7036,286.0103,289.2308,291.4008,308.6859
195.7036,286.0103,289.2308,291.4008,308.6859
195.7036,286.0103,289.2308,291.4008,308.6859
195.7036,286.0103,289.2308,291.4008,308.6859
195.5301,285.8638,289.1807,290.5865,308.7733
195.5301,285.8638,289.1807,290.5865,308.7733
195.5301,285.8638,289.1807,290.5865,308.7733
195.5301,285.8638,289.1807,290.5865,308.7733
195.5301,285.8638,289.1807,290.5865,308.7733
195.549,285.8802,288.9453,289.9534,308.5563
195.549,285.8802,288.9453,289.9534,308.5563
195.549,285.8802,288.9453,289.9534,308.5563
195.549,285.8802,288.9453,289.9534,308.5563
195.549,285.8802,288.9453,289.9534,308.5563
196.0932,286.3354,288.7687,288.7319,307.4085
196.0932,286.3354,288.7687,288.7319,307.4085
196.0932,286.3354,288.7687,288.7319,307.4085
196.8603,287.0255,288.4834,286.8159,305.3701
196.8603,287.0255,288.4834,286.8159,305.3701
196.8603,287.0255,288.4834,286.8159,305.3701
196.8603,287.0255,288.4834,286.8159,305.3701
197.7681,287.835,288.2474,283.9164,302.3285
197.7681,287.835,288.2474,283.9164,302.3285
197.7681,287.835,288.2474,283.9164,302.3285
197.7681,287.835,288.2474,283.9164,302.3285
197.7681,287.835,288.2474,283.9164,302.3285
198.6891,288.6529,288.1876,279.9193,298.106
198.6891,288.6529,288.1876,279.9193,298.106
198.6891,288.6529,288.1876,279.9193,298.106
198.6891,288.6529,288.1876,279.9193,298.106
199.5317,289.4059,288.3457,274.9104,292.54
199.5317,289.4059,288.3457,274.9104,292.54
199.5317,289.4059,288.3457,274.9104,292.54
199.5317,289.4059,288.3457,274.9104,292.54
199.5317,289.4059,288.3457,274.9104,292.54
199.8669,289.6539,288.1039,276.5566,294.5493
199.8669,289.6539,288.1039,276.5566,294.5493
199.8669,289.6539,288.1039,276.5566,294.5493
199.8669,289.6539,288.1039,276.5566,294.5493
199.7329,289.457,287.8801,278.2372,297.5179
199.7329,289.457,287.8801,278.2372,297.5179
199.7329,289.457,287.8801,278.2372,297.5179
199.7329,289.457,287.8801,278.2372,297.5179
199.1489,288.8947,287.7035,280.7946,302.3409
199.1489,288.8947,287.7035,280.7946,302.3409
199.1489,288.8947,287.7035,280.7946,302.3409
199.1489,288.8947,287.7035,280.7946,302.3409
198.2368,288.081,287.4664,284.793,309.6855
198.2368,288.081,287.4664,284.793,309.6855
198.2368,288.081,287.4664,284.793,309.6855
197.1571,287.1343,287.0986,290.2816,319.2949
197.1571,287.1343,287.0986,290.2816,319.2949
197.1571,287.1343,287.0986,290.2816,319.2949
196.7977,286.7166,287.0239,288.2237,317.6771
196.7977,286.7166,287.0239,288.2237,317.6771
196.7977,286.7166,287.0239,288.2237,317.6771
196.7663,286.7092,287.1442,285.8895,314.1628
196.7663,286.7092,287.1442,285.8895,314.1628
197.0805,287.0333,287.4011,282.522,308.1986
197.0805,287.0333,287.4011,282.522,308.1986
197.6591,287.5839,287.7189,277.8572,300.1921
197.6591,287.5839,287.7189,277.8572,300.1921
197.6591,287.5839,287.7189,277.8572,300.1921
198.3824,288.2644,288.0663,272.0983,291.2387
198.3824,288.2644,288.0663,272.0983,291.2387
198.3824,288.2644,288.0663,272.0983,291.2387
198.5354,288.5363,288.1195,273.3916,291.9959
198.5354,288.5363,288.1195,273.3916,291.9959
198.5354,288.5363,288.1195,273.3916,291.9959
198.5349,288.5241,288.0223,274.1523,292.5488
198.5349,288.5241,288.0223,274.1523,292.5488
198.5349,288.5241,288.0223,274.1523,292.5488
198.2913,288.2627,287.84,275.4407,294.0142
198.2913,288.2627,287.84,275.4407,294.0142
198.2913,288.2627,287.84,275.4407,294.0142
198.2913,288.2627,287.84,275.4407,294.0142
197.7984,287.7939,287.6293,277.7265,296.7251
197.7984,287.7939,287.6293,277.7265,296.7251
197.7984,287.7939,287.6293,277.7265,296.7251
197.1278,287.1729,287.3916,280.9759,300.4423
197.1278,287.1729,287.3916,280.9759,300.4423
196.4874,286.5146,286.8975,285.8795,305.3544
196.4874,286.5146,286.8975,285.8795,305.3544
196.4874,286.5146,286.8975,285.8795,305.3544
196.4874,286.5146,286.8975,285.8795,305.3544
195.7322,285.7751,286.3037,292.5831,311.3717
195.7322,285.7751,286.3037,292.5831,311.3717
195.7322,285.7751,286.3037,292.5831,311.3717
194.9136,284.9813,285.7266,300.3366,317.5534
194.9136,284.9813,285.7266,300.3366,317.5534
194.9136,284.9813,285.7266,300.3366,317.5534
194.9136,284.9813,285.7266,300.3366,317.5534
194.0742,284.17,285.1916,308.6743,323.3564
194.0742,284.17,285.1916,308.6743,323.3564
194.0742,284.17,285.1916,308.6743,323.3564
194.0742,284.17,285.1916,308.6743,323.3564
193.2479,283.3779,284.7157,317.3759,328.5699
193.2479,283.3779,284.7157,317.3759,328.5699
193.2479,283.3779,284.7157,317.3759,328.5699
192.2543,282.5408,284.5481,324.6732,332.8695
192.2543,282.5408,284.5481,324.6732,332.8695
192.2543,282.5408,284.5481,324.6732,332.8695
191.3938,281.7654,284.3398,331.4846,336.9457
191.3938,281.7654,284.3398,331.4846,336.9457
191.3938,281.7654,284.3398,331.4846,336.9457
191.3938,281.7654,284.3398,331.4846,336.9457
190.6894,281.0837,283.9923,337.9206,341.0323
190.6894,281.0837,283.9923,337.9206,341.0323
190.6894,281.0837,283.9923,337.9206,341.0323
190.1167,280.5007,283.5358,344.0278,345.3064
190.1167,280.5007,283.5358,344.0278,345.3064
190.1167,280.5007,283.5358,344.0278,345.3064
190.1167,280.5007,283.5358,344.0278,345.3064
190.1167,280.5007,283.5358,344.0278,345.3064
189.6472,280.0051,282.9969,349.8109,349.8529
189.6472,280.0051,282.9969,349.8109,349.8529
189.6472,280.0051,282.9969,349.8109,349.8529
189.6472,280.0051,282.9969,349.8109,349.8529
189.6472,280.0051,282.9969,349.8109,349.8529
